,Date,Ross,Chandler,BT1,BT2,BT3,BT4,BT5,GR1,GR2,GR3,GR4,GR5,Total,Saury,Blue_Runner,Squid,Mackerel,Herring,Sardine,Mazuri_Vitamins,Garlic,Salmon,Bonito,Bluefish,Mahi,Goggle_Eye,Humbolt_Squid,Temperature,covid,light_training,GroupFeed,Varied_Target,All_GR,All_BT,All_SS,male,female,Day_of_week,Month,Day
82,2018-04-29,13.0,6.0,7.0,6.0,6.0,6.0,9.0,,,,,,53.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0,1,0,1,,34.0,19.0,35.0,18.0,6,4,29
83,2018-05-01,8.0,9.0,12.0,7.0,13.0,8.0,13.0,4.0,3.0,7.0,3.0,1.0,88.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,74.8,0,1,1,1,18.0,53.0,17.0,46.0,42.0,1,5,1
84,2018-05-03,6.0,5.0,15.0,1.0,10.0,6.0,13.0,1.0,2.0,1.0,8.0,1.0,69.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,74.4,0,1,1,1,13.0,45.0,11.0,40.0,29.0,3,5,3
85,2018-05-05,,,,,,,,2.0,3.0,5.0,4.0,6.0,20.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,75.6,0,1,0,1,20.0,,,2.0,18.0,5,5,5
86,2018-05-06,12.0,12.0,9.0,2.0,3.0,6.0,3.0,,,,,,47.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,75.2,0,1,0,1,,23.0,24.0,36.0,11.0,6,5,6
87,2018-05-08,9.0,12.0,9.0,3.0,13.0,6.0,12.0,4.0,5.0,7.0,10.0,4.0,94.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,75.4,0,1,1,1,30.0,43.0,21.0,46.0,48.0,1,5,8
88,2018-05-10,9.0,7.0,4.0,5.0,7.0,6.0,6.0,5.0,1.0,0.0,1.0,7.0,58.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,75.6,0,1,1,1,14.0,28.0,16.0,31.0,27.0,3,5,10
89,2018-05-12,,,,,,,,4.0,5.0,2.0,3.0,5.0,19.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,75.4,0,1,0,1,19.0,,,4.0,15.0,5,5,12
90,2018-05-13,32.0,8.0,28.0,5.0,16.0,7.0,13.0,,,,,,109.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.2,0,1,0,0,,69.0,40.0,81.0,28.0,6,5,13
91,2018-05-15,4.0,5.0,9.0,6.0,12.0,12.0,9.0,2.0,8.0,9.0,7.0,4.0,87.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,0,1,1,0,30.0,48.0,9.0,29.0,58.0,1,5,15
92,2018-05-17,5.0,8.0,7.0,7.0,1.0,3.0,12.0,2.0,1.0,0.0,6.0,0.0,52.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,75.6,0,1,1,0,9.0,30.0,13.0,34.0,18.0,3,5,17
93,2018-05-19,,,,,,,,2.0,1.0,3.0,2.0,2.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,76.4,0,1,0,0,10.0,,,2.0,8.0,5,5,19
94,2018-05-20,16.0,11.0,6.0,3.0,7.0,9.0,7.0,,,,,,59.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,76.4,0,1,0,0,,32.0,27.0,40.0,19.0,6,5,20
95,2018-05-22,11.0,5.0,14.0,6.0,9.0,4.0,4.0,2.0,9.0,6.0,4.0,7.0,81.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,76.2,0,1,1,0,28.0,37.0,16.0,36.0,45.0,1,5,22
96,2018-05-24,12.0,10.0,13.0,0.0,8.0,2.0,17.0,0.0,0.0,6.0,0.0,1.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,76.2,0,1,1,0,7.0,40.0,22.0,52.0,17.0,3,5,24
97,2018-05-26,,,,,,,,1.0,4.0,8.0,2.0,7.0,22.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,0,1,0,0,22.0,,,1.0,21.0,5,5,26
98,2018-05-27,19.0,12.0,7.0,4.0,8.0,4.0,9.0,,,,,,63.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,76.4,0,1,0,0,,32.0,31.0,47.0,16.0,6,5,27
99,2018-05-29,9.0,2.0,3.0,2.0,9.0,2.0,6.0,1.0,4.0,5.0,4.0,0.0,47.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.4,0,1,1,0,14.0,22.0,11.0,21.0,26.0,1,5,29
100,2018-05-31,20.0,8.0,9.0,6.0,9.0,13.0,17.0,2.0,2.0,8.0,5.0,3.0,102.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,76.8,0,1,1,0,20.0,54.0,28.0,56.0,46.0,3,5,31
101,2018-06-02,,,,,,,,0.0,1.0,4.0,1.0,7.0,13.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,76.4,0,1,0,0,13.0,,,0.0,13.0,5,6,2
102,2018-06-03,11.0,12.0,3.0,4.0,0.0,6.0,4.0,,,,,,40.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,0,1,0,0,,17.0,23.0,30.0,10.0,6,6,3
103,2018-06-05,15.0,11.0,11.0,6.0,4.0,4.0,2.0,5.0,0.0,10.0,0.0,0.0,68.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,76.6,0,1,1,0,15.0,27.0,26.0,44.0,24.0,1,6,5
104,2018-06-07,1.0,17.0,8.0,5.0,7.0,17.0,10.0,7.0,5.0,10.0,6.0,2.0,95.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,77.0,0,1,1,0,30.0,47.0,18.0,43.0,52.0,3,6,7
105,2018-06-09,,,,,,,,3.0,3.0,8.0,3.0,5.0,22.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,77.2,0,1,0,0,22.0,,,3.0,19.0,5,6,9
106,2018-06-10,12.0,10.0,7.0,5.0,7.0,3.0,11.0,,,,,,55.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,76.8,0,1,0,0,,33.0,22.0,40.0,15.0,6,6,10
107,2018-06-12,12.0,9.0,19.0,7.0,14.0,14.0,13.0,1.0,3.0,1.0,4.0,1.0,98.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,76.6,0,1,1,0,10.0,67.0,21.0,54.0,44.0,1,6,12
108,2018-06-14,16.0,9.0,3.0,2.0,7.0,4.0,10.0,1.0,2.0,6.0,6.0,6.0,72.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,76.6,0,1,1,0,21.0,26.0,25.0,39.0,33.0,3,6,14
109,2018-06-15,,,,,,,,4.0,3.0,11.0,3.0,4.0,25.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,76.6,0,1,0,0,25.0,,,4.0,21.0,4,6,15
110,2018-06-17,7.0,12.0,3.0,4.0,5.0,3.0,3.0,,,,,,37.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,76.6,0,1,0,0,,18.0,19.0,25.0,12.0,6,6,17
111,2018-06-19,10.0,11.0,13.0,11.0,9.0,13.0,11.0,7.0,6.0,7.0,2.0,3.0,103.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,76.6,0,1,1,0,25.0,57.0,21.0,52.0,51.0,1,6,19
112,2018-06-21,12.0,10.0,8.0,3.0,2.0,3.0,3.0,5.0,3.0,2.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,76.6,0,1,1,0,10.0,19.0,22.0,38.0,13.0,3,6,21
113,2018-06-23,,,,,,,,5.0,4.0,5.0,5.0,14.0,33.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,76.8,0,1,0,0,33.0,,,5.0,28.0,5,6,23
114,2018-06-24,10.0,11.0,8.0,2.0,8.0,7.0,6.0,,,,,,52.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,77.2,0,1,0,0,,31.0,21.0,35.0,17.0,6,6,24
115,2018-06-26,4.0,8.0,3.0,4.0,4.0,10.0,6.0,1.0,6.0,6.0,3.0,3.0,58.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.6,0,1,1,0,19.0,27.0,12.0,22.0,36.0,1,6,26
116,2018-06-28,15.0,18.0,12.0,10.0,8.0,9.0,9.0,4.0,2.0,10.0,5.0,5.0,107.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,76.8,0,1,1,0,26.0,48.0,33.0,58.0,49.0,3,6,28
117,2018-06-30,,,,,,,,7.0,6.0,8.0,1.0,9.0,31.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,76.8,0,1,0,0,31.0,,,7.0,24.0,5,6,30
118,2018-07-01,4.0,19.0,11.0,4.0,6.0,5.0,4.0,,,,,,53.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,77.4,0,1,0,0,,30.0,23.0,38.0,15.0,6,7,1
119,2018-07-03,15.0,9.0,9.0,4.0,6.0,3.0,4.0,0.0,1.0,6.0,3.0,3.0,63.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,76.6,0,1,1,0,13.0,26.0,24.0,37.0,26.0,1,7,3
120,2018-07-05,12.0,16.0,8.0,7.0,7.0,10.0,9.0,3.0,0.0,3.0,0.0,5.0,80.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,76.6,0,1,1,0,11.0,41.0,28.0,48.0,32.0,3,7,5
121,2018-07-07,,,,,,,,4.0,5.0,12.0,0.0,7.0,28.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.2,0,1,0,0,28.0,,,4.0,24.0,5,7,7
122,2018-07-08,10.0,11.0,8.0,1.0,3.0,9.0,6.0,,,,,,48.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,77.2,0,1,0,0,,27.0,21.0,35.0,13.0,6,7,8
123,2018-07-10,10.0,10.0,9.0,9.0,7.0,7.0,10.0,5.0,7.0,7.0,1.0,4.0,86.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,78.2,0,1,1,0,24.0,42.0,20.0,44.0,42.0,1,7,10
124,2018-07-12,7.0,3.0,5.0,8.0,2.0,9.0,8.0,2.0,3.0,1.0,0.0,1.0,49.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,78.4,0,1,1,0,7.0,32.0,10.0,25.0,24.0,3,7,12
125,2018-07-14,,,,,,,,10.0,6.0,9.0,4.0,7.0,36.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,78.2,0,1,0,0,36.0,,,10.0,26.0,5,7,14
126,2018-07-15,9.0,7.0,5.0,3.0,4.0,5.0,2.0,,,,,,35.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,78.6,0,1,0,0,,19.0,16.0,23.0,12.0,6,7,15
127,2018-07-17,8.0,2.0,3.0,10.0,3.0,6.0,7.0,3.0,4.0,9.0,3.0,1.0,59.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.4,0,1,1,0,20.0,29.0,10.0,23.0,36.0,1,7,17
128,2018-07-19,10.0,9.0,10.0,6.0,10.0,7.0,6.0,2.0,1.0,2.0,3.0,1.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.4,0,1,1,0,9.0,39.0,19.0,37.0,30.0,3,7,19
129,2018-07-21,,,,,,,,1.0,4.0,10.0,13.0,14.0,42.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,78.6,0,1,0,0,42.0,,,1.0,41.0,5,7,21
130,2018-07-22,12.0,10.0,8.0,5.0,7.0,8.0,4.0,,,,,,54.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,78.4,0,1,0,0,,32.0,22.0,34.0,20.0,6,7,22
131,2018-07-24,5.0,7.0,5.0,8.0,7.0,14.0,4.0,5.0,6.0,11.0,1.0,4.0,77.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,78.6,0,1,1,0,27.0,38.0,12.0,26.0,51.0,1,7,24
132,2018-07-26,12.0,7.0,8.0,8.0,9.0,5.0,1.0,0.0,1.0,3.0,1.0,5.0,60.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.6,0,1,1,1,10.0,31.0,19.0,28.0,32.0,3,7,26
133,2018-07-28,,,,,,,,0.0,7.0,4.0,3.0,12.0,26.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,78.6,0,1,0,1,26.0,,,0.0,26.0,5,7,28
134,2018-07-29,3.0,8.0,6.0,5.0,9.0,4.0,5.0,,,,,,40.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,77.8,0,1,0,1,,29.0,11.0,22.0,18.0,6,7,29
135,2018-07-31,22.0,16.0,10.0,5.0,7.0,12.0,6.0,0.0,10.0,6.0,0.0,5.0,99.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0,1,1,1,21.0,40.0,38.0,54.0,45.0,1,7,31
136,2018-08-02,7.0,13.0,14.0,6.0,9.0,9.0,12.0,1.0,2.0,7.0,4.0,1.0,85.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,77.8,0,1,1,1,15.0,50.0,20.0,47.0,38.0,3,8,2
137,2018-08-04,,,,,,,,5.0,4.0,7.0,11.0,18.0,45.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.4,0,1,0,1,45.0,,,5.0,40.0,5,8,4
138,2018-08-05,8.0,14.0,10.0,10.0,11.0,7.0,3.0,,,,,,63.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0,1,0,1,,41.0,22.0,35.0,28.0,6,8,5
139,2018-08-07,7.0,10.0,25.0,7.0,6.0,6.0,11.0,1.0,7.0,13.0,14.0,6.0,113.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,77.4,0,1,1,1,41.0,55.0,17.0,54.0,59.0,1,8,7
140,2018-08-09,6.0,11.0,15.0,13.0,8.0,14.0,17.0,1.0,4.0,8.0,9.0,5.0,111.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,77.4,0,1,1,1,27.0,67.0,17.0,50.0,61.0,3,8,9
141,2018-08-11,,,,,,,,0.0,6.0,3.0,1.0,7.0,17.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,78.2,0,1,0,1,17.0,,,0.0,17.0,5,8,11
142,2018-08-12,6.0,9.0,10.0,11.0,10.0,12.0,4.0,,,,,,62.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0,1,0,1,,47.0,15.0,29.0,33.0,6,8,12
143,2018-08-14,17.0,11.0,6.0,4.0,7.0,5.0,8.0,5.0,13.0,3.0,6.0,8.0,93.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.6,0,1,1,1,35.0,30.0,28.0,47.0,46.0,1,8,14
144,2018-08-16,5.0,1.0,9.0,6.0,9.0,9.0,6.0,3.0,6.0,4.0,2.0,5.0,65.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,77.4,0,1,1,1,20.0,39.0,6.0,24.0,41.0,3,8,16
145,2018-08-18,,,,,,,,1.0,4.0,3.0,8.0,4.0,20.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.6,0,1,0,1,20.0,,,1.0,19.0,5,8,18
146,2018-08-19,8.0,13.0,11.0,5.0,5.0,5.0,4.0,,,,,,51.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,77.4,0,1,0,1,,30.0,21.0,36.0,15.0,6,8,19
147,2018-08-21,13.0,8.0,6.0,4.0,5.0,4.0,10.0,1.0,4.0,6.0,1.0,0.0,62.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,77.2,0,1,1,1,12.0,29.0,21.0,38.0,24.0,1,8,21
148,2018-08-23,9.0,2.0,7.0,3.0,8.0,6.0,6.0,0.0,1.0,3.0,3.0,6.0,54.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,77.4,0,1,1,1,13.0,30.0,11.0,24.0,30.0,3,8,23
149,2018-08-25,,,,,,,,14.0,10.0,4.0,9.0,10.0,47.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0,1,0,1,47.0,,,14.0,33.0,5,8,25
150,2018-08-26,10.0,14.0,6.0,8.0,6.0,4.0,2.0,,,,,,50.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,77.8,0,1,0,1,,26.0,24.0,32.0,18.0,6,8,26
151,2018-08-28,12.0,5.0,9.0,9.0,6.0,3.0,10.0,3.0,9.0,2.0,1.0,4.0,73.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,77.4,0,1,1,1,19.0,37.0,17.0,39.0,34.0,1,8,28
152,2018-08-30,3.0,4.0,12.0,7.0,6.0,14.0,11.0,0.0,4.0,1.0,0.0,2.0,64.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,76.8,0,1,1,1,7.0,50.0,7.0,30.0,34.0,3,8,30
153,2018-09-01,,,,,,,,0.0,1.0,0.0,1.0,3.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,77.4,0,1,0,1,5.0,,,0.0,5.0,5,9,1
154,2018-09-02,12.0,15.0,8.0,8.0,7.0,7.0,7.0,,,,,,64.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,76.8,0,1,0,1,,37.0,27.0,42.0,22.0,6,9,2
155,2018-09-04,18.0,8.0,7.0,3.0,3.0,4.0,5.0,2.0,1.0,2.0,1.0,5.0,59.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,76.6,0,1,1,1,11.0,22.0,26.0,40.0,19.0,1,9,4
156,2018-09-06,6.0,12.0,5.0,10.0,5.0,10.0,15.0,1.0,3.0,4.0,6.0,4.0,81.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,76.8,0,1,1,1,18.0,45.0,18.0,39.0,42.0,3,9,6
157,2018-09-08,,,,,,,,27.0,2.0,3.0,1.0,3.0,36.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,0,1,0,1,36.0,,,27.0,9.0,5,9,8
158,2018-09-09,16.0,13.0,10.0,13.0,7.0,14.0,5.0,,,,,,78.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,0,1,1,1,,49.0,29.0,44.0,34.0,6,9,9
159,2018-09-11,5.0,11.0,10.0,9.0,11.0,9.0,9.0,1.0,6.0,5.0,2.0,2.0,80.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,76.4,0,1,1,1,16.0,48.0,16.0,36.0,44.0,1,9,11
160,2018-09-13,12.0,14.0,13.0,14.0,4.0,9.0,13.0,0.0,3.0,1.0,0.0,1.0,84.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,0,1,1,1,5.0,53.0,26.0,52.0,32.0,3,9,13
161,2018-09-15,,,,,,,,3.0,4.0,4.0,5.0,11.0,27.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,0,1,0,1,27.0,,,3.0,24.0,5,9,15
162,2018-09-16,5.0,9.0,8.0,11.0,7.0,7.0,5.0,,,,,,52.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,76.2,0,1,0,1,,38.0,14.0,27.0,25.0,6,9,16
163,2018-09-18,6.0,11.0,3.0,2.0,4.0,9.0,8.0,3.0,4.0,5.0,0.0,9.0,64.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,0,1,1,1,21.0,26.0,17.0,31.0,33.0,1,9,18
164,2018-09-20,2.0,5.0,6.0,5.0,2.0,5.0,1.0,0.0,3.0,4.0,5.0,3.0,41.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,0,1,1,1,15.0,19.0,7.0,14.0,27.0,3,9,20
